"400N1_1#008"
""
"Potential (V)";"Current (uA)"
"0.18000";"34.76667"
"0.18200";"36.20000"
"0.18400";"37.61250"
"0.18600";"38.98750"
"0.18800";"40.36666"
"0.19000";"41.75834"
"0.19200";"43.20833"
"0.19400";"44.65416"
"0.19600";"46.04167"
"0.19800";"47.43750"
"0.20000";"48.82916"
"0.20200";"50.27916"
"0.20400";"51.70416"
"0.20600";"53.07500"
"0.20800";"54.42917"
"0.21000";"55.77083"
"0.21200";"57.14167"
"0.21400";"58.50417"
"0.21600";"59.80000"
"0.21800";"61.09166"
"0.22000";"62.33333"
"0.22200";"63.60417"
"0.22400";"64.82500"
"0.22600";"65.94167"
"0.22800";"67.00833"
"0.23000";"68.03333"
"0.23200";"69.07916"
"0.23400";"70.08750"
"0.23600";"70.97501"
"0.23800";"71.83750"
"0.24000";"72.63750"
"0.24200";"73.49167"
"0.24400";"74.30000"
"0.24600";"75.01250"
"0.24800";"75.67500"
"0.25000";"76.32083"
"0.25200";"76.98334"
"0.25400";"77.57917"
"0.25600";"78.11667"
"0.25800";"78.64584"
"0.26000";"79.16250"
"0.26200";"79.64166"
"0.26400";"80.04584"
"0.26600";"80.44167"
"0.26800";"80.82500"
"0.27000";"81.23334"
"0.27200";"81.60000"
"0.27400";"81.89166"
"0.27600";"82.13750"
"0.27800";"82.35834"
"0.28000";"82.57083"
"0.28200";"82.73334"
"0.28400";"82.81250"
"0.28600";"82.88333"
"0.28800";"82.93750"
"0.29000";"83.00000"
"0.29200";"83.01250"
"0.29400";"82.97083"
"0.29600";"82.92083"
"0.29800";"82.86667"
"0.30000";"82.81250"
"0.30200";"82.73750"
"0.30400";"82.60834"
"0.30600";"82.48750"
"0.30800";"82.35416"
"0.31000";"82.23750"
"0.31200";"82.10001"
"0.31400";"81.92084"
"0.31600";"81.73334"
"0.31800";"81.52917"
"0.32000";"81.34167"
"0.32200";"81.15417"
"0.32400";"80.92500"
"0.32600";"80.68750"
"0.32800";"80.43750"
"0.33000";"80.20834"
"0.33200";"79.98333"
"0.33400";"79.72083"
"0.33600";"79.47083"
"0.33800";"79.20000"
"0.34000";"78.95417"
"0.34200";"78.69167"
"0.34400";"78.41666"
"0.34600";"78.14584"
"0.34800";"77.87083"
"0.35000";"77.61667"
"0.35200";"77.34583"
"0.35400";"77.07083"
"0.35600";"76.77917"
"0.35800";"76.48751"
"0.36000";"76.21250"
"0.36200";"75.94167"
"0.36400";"75.65833"
"0.36600";"75.36250"
"0.36800";"75.05833"
"0.37000";"74.77500"
"0.37200";"74.49583"
"0.37400";"74.21250"
"0.37600";"73.92500"
"0.37800";"73.63333"
"0.38000";"73.35833"
"0.38200";"73.06667"
"0.38400";"72.78333"
"0.38600";"72.49584"
"0.38800";"72.22083"
"0.39000";"71.94167"
"0.39200";"71.64584"
"0.39400";"71.36667"
"0.39600";"71.08750"
"0.39800";"70.82500"
"0.40000";"70.54583"
"0.40200";"70.25417"
"0.40400";"69.97500"
"0.40600";"69.70834"
"0.40800";"69.45834"
"0.41000";"69.20000"
"0.41200";"68.91666"
"0.41400";"68.64584"
"0.41600";"68.37500"
"0.41800";"68.12917"
"0.42000";"67.87083"
"0.42200";"67.60416"
"0.42400";"67.33750"
"0.42600";"67.07917"
"0.42800";"66.83334"
"0.43000";"66.59167"
"0.43200";"66.32916"
"0.43400";"66.06667"
"0.43600";"65.81667"
"0.43800";"65.58334"
"0.44000";"65.35416"
"0.44200";"65.10416"
"0.44400";"64.86667"
"0.44600";"64.62917"
"0.44800";"64.40417"
"0.45000";"64.17083"
"0.45200";"63.92916"
"0.45400";"63.69167"
"0.45600";"63.46250"
"0.45800";"63.24583"
"0.46000";"63.03333"
"0.46200";"62.80833"
"0.46400";"62.58750"
"0.46600";"62.36667"
"0.46800";"62.15416"
"0.47000";"61.94584"
"0.47200";"61.72084"
"0.47400";"61.51250"
"0.47600";"61.30000"
"0.47800";"61.10000"
"0.48000";"60.89583"
"0.48200";"60.68333"
"0.48400";"60.47500"
"0.48600";"60.27083"
"0.48800";"60.07917"
"0.49000";"59.88750"
"0.49200";"59.67917"
"0.49400";"59.47500"
"0.49600";"59.27501"
"0.49800";"59.08333"
"0.50000";"58.89167"
"0.50200";"58.70000"
"0.50400";"58.51667"
"0.50600";"58.34584"
"0.50800";"58.17083"
"0.51000";"57.98334"
"0.51200";"57.79167"
"0.51400";"57.60417"
"0.51600";"57.43750"
"0.51800";"57.26250"
"0.52000";"57.07917"
"0.52200";"56.89583"
"0.52400";"56.72500"
"0.52600";"56.57500"
"0.52800";"56.40834"
"0.53000";"56.22917"
"0.53200";"56.05417"
"0.53400";"55.88750"
"0.53600";"55.72917"
"0.53800";"55.56667"
"0.54000";"55.40417"
"0.54200";"55.25417"
"0.54400";"55.10000"
"0.54600";"54.95417"
"0.54800";"54.78750"
"0.55000";"54.62500"
"0.55200";"54.47084"
"0.55400";"54.32084"
"0.55600";"54.17500"
"0.55800";"54.02500"
"0.56000";"53.88333"
"0.56200";"53.74166"
"0.56400";"53.58750"
"0.56600";"53.44167"
"0.56800";"53.30000"
"0.57000";"53.16250"
"0.57200";"53.02916"
"0.57400";"52.89167"
"0.57600";"52.75833"
"0.57800";"52.62083"
"0.58000";"52.47500"
"0.58200";"52.34166"
"0.58400";"52.20416"
"0.58600";"52.07917"
"0.58800";"51.95000"
"0.59000";"51.81667"
"0.59200";"51.68333"
"0.59400";"51.55416"
"0.59600";"51.43333"
"0.59800";"51.31250"
"0.60000";"51.18750"
"0.59800";"50.43333"
"0.59600";"49.80833"
"0.59400";"49.33751"
"0.59200";"48.92084"
"0.59000";"48.54583"
"0.58800";"48.18333"
"0.58600";"47.83750"
"0.58400";"47.50833"
"0.58200";"47.19583"
"0.58000";"46.90001"
"0.57800";"46.60833"
"0.57600";"46.32917"
"0.57400";"46.05417"
"0.57200";"45.79167"
"0.57000";"45.53749"
"0.56800";"45.28749"
"0.56600";"45.03749"
"0.56400";"44.79167"
"0.56200";"44.56667"
"0.56000";"44.33750"
"0.55800";"44.11667"
"0.55600";"43.88333"
"0.55400";"43.66667"
"0.55200";"43.45833"
"0.55000";"43.25833"
"0.54800";"43.05000"
"0.54600";"42.84166"
"0.54400";"42.62917"
"0.54200";"42.43333"
"0.54000";"42.22917"
"0.53800";"42.04167"
"0.53600";"41.84583"
"0.53400";"41.65833"
"0.53200";"41.47084"
"0.53000";"41.29167"
"0.52800";"41.11250"
"0.52600";"40.92500"
"0.52400";"40.73750"
"0.52200";"40.56667"
"0.52000";"40.40000"
"0.51800";"40.23334"
"0.51600";"40.05417"
"0.51400";"39.87917"
"0.51200";"39.71667"
"0.51000";"39.55000"
"0.50800";"39.37500"
"0.50600";"39.20000"
"0.50400";"39.03333"
"0.50200";"38.87500"
"0.50000";"38.71250"
"0.49800";"38.55416"
"0.49600";"38.38750"
"0.49400";"38.23333"
"0.49200";"38.07083"
"0.49000";"37.92500"
"0.48800";"37.77500"
"0.48600";"37.62917"
"0.48400";"37.48750"
"0.48200";"37.33333"
"0.48000";"37.18333"
"0.47800";"37.02500"
"0.47600";"36.86666"
"0.47400";"36.72083"
"0.47200";"36.57084"
"0.47000";"36.43333"
"0.46800";"36.28334"
"0.46600";"36.13334"
"0.46400";"35.99167"
"0.46200";"35.85000"
"0.46000";"35.71250"
"0.45800";"35.56250"
"0.45600";"35.40833"
"0.45400";"35.26667"
"0.45200";"35.12083"
"0.45000";"34.98750"
"0.44800";"34.83750"
"0.44600";"34.69167"
"0.44400";"34.54583"
"0.44200";"34.40416"
"0.44000";"34.27083"
"0.43800";"34.12500"
"0.43600";"33.98333"
"0.43400";"33.84583"
"0.43200";"33.71250"
"0.43000";"33.57500"
"0.42800";"33.42917"
"0.42600";"33.28750"
"0.42400";"33.15000"
"0.42200";"33.01250"
"0.42000";"32.87917"
"0.41800";"32.73333"
"0.41600";"32.59166"
"0.41400";"32.45000"
"0.41200";"32.31667"
"0.41000";"32.17500"
"0.40800";"32.02500"
"0.40600";"31.87917"
"0.40400";"31.75000"
"0.40200";"31.61667"
"0.40000";"31.48333"
"0.39800";"31.33750"
"0.39600";"31.19583"
"0.39400";"31.05833"
"0.39200";"30.91667"
"0.39000";"30.77917"
"0.38800";"30.64167"
"0.38600";"30.50000"
"0.38400";"30.35834"
"0.38200";"30.20833"
"0.38000";"30.06667"
"0.37800";"29.91667"
"0.37600";"29.78333"
"0.37400";"29.64166"
"0.37200";"29.50417"
"0.37000";"29.35000"
"0.36800";"29.19583"
"0.36600";"29.04583"
"0.36400";"28.89583"
"0.36200";"28.74583"
"0.36000";"28.58750"
"0.35800";"28.42500"
"0.35600";"28.27083"
"0.35400";"28.11250"
"0.35200";"27.95417"
"0.35000";"27.77917"
"0.34800";"27.60833"
"0.34600";"27.43750"
"0.34400";"27.27500"
"0.34200";"27.10417"
"0.34000";"26.92917"
"0.33800";"26.74167"
"0.33600";"26.56667"
"0.33400";"26.38333"
"0.33200";"26.19167"
"0.33000";"25.99167"
"0.32800";"25.78750"
"0.32600";"25.60417"
"0.32400";"25.40833"
"0.32200";"25.21250"
"0.32000";"24.99167"
"0.31800";"24.75833"
"0.31600";"24.52917"
"0.31400";"24.29583"
"0.31200";"24.06250"
"0.31000";"23.80417"
"0.30800";"23.54167"
"0.30600";"23.29167"
"0.30400";"23.02917"
"0.30200";"22.75833"
"0.30000";"22.45833"
"0.29800";"22.15000"
"0.29600";"21.84583"
"0.29400";"21.52500"
"0.29200";"21.20417"
"0.29000";"20.85000"
"0.28800";"20.48750"
"0.28600";"20.12500"
"0.28400";"19.75000"
"0.28200";"19.35417"
"0.28000";"18.92917"
"0.27800";"18.48334"
"0.27600";"18.05000"
"0.27400";"17.60000"
"0.27200";"17.12500"
"0.27000";"16.61250"
"0.26800";"16.07083"
"0.26600";"15.54583"
"0.26400";"14.98750"
"0.26200";"14.41667"
"0.26000";"13.78750"
"0.25800";"13.14583"
"0.25600";"12.50417"
"0.25400";"11.83333"
"0.25200";"11.12083"
"0.25000";"10.34167"
"0.24800";"9.58750"
"0.24600";"8.79583"
"0.24400";"7.97917"
"0.24200";"7.09167"
"0.24000";"6.18750"
"0.23800";"5.29167"
"0.23600";"4.36250"
"0.23400";"3.39167"
"0.23200";"2.35000"
"0.23000";"1.28333"
"0.22800";"0.25000"
"0.22600";"-0.82500"
"0.22400";"-1.93750"
"0.22200";"-3.14167"
"0.22000";"-4.35833"
"0.21800";"-5.55417"
"0.21600";"-6.77917"
"0.21400";"-8.03333"
"0.21200";"-9.35833"
"0.21000";"-10.68750"
"0.20800";"-11.98750"
"0.20600";"-13.30417"
"0.20400";"-14.65417"
"0.20200";"-16.05833"
"0.20000";"-17.48333"
"0.19800";"-18.86667"
"0.19600";"-20.26667"
"0.19400";"-21.68333"
"0.19200";"-23.14583"
"0.19000";"-24.61250"
"0.18800";"-26.02083"
"0.18600";"-27.44167"
"0.18400";"-28.87083"
"0.18200";"-30.34583"
"0.18000";"-31.81667"
"0.17800";"-33.20417"
"0.17600";"-34.56250"
"0.17400";"-35.90000"
"0.17200";"-37.27083"
"0.17000";"-38.63750"
"0.16800";"-39.90834"
"0.16600";"-41.17083"
"0.16400";"-42.39583"
"0.16200";"-43.62917"
"0.16000";"-44.82917"
"0.15800";"-45.95000"
"0.15600";"-47.07084"
"0.15400";"-48.15834"
"0.15200";"-49.25000"
"0.15000";"-50.29167"
"0.14800";"-51.20833"
"0.14600";"-52.08751"
"0.14400";"-52.91250"
"0.14200";"-53.75833"
"0.14000";"-54.54167"
"0.13800";"-55.22083"
"0.13600";"-55.84584"
"0.13400";"-56.43333"
"0.13200";"-57.02083"
"0.13000";"-57.57083"
"0.12800";"-58.01667"
"0.12600";"-58.43333"
"0.12400";"-58.80833"
"0.12200";"-59.19167"
"0.12000";"-59.48750"
"0.11800";"-59.73333"
"0.11600";"-59.93750"
"0.11400";"-60.13333"
"0.11200";"-60.28333"
"0.11000";"-60.35833"
"0.10800";"-60.39583"
"0.10600";"-60.40834"
"0.10400";"-60.42084"
"0.10200";"-60.40834"
"0.10000";"-60.37500"
""
""
"400N1_1#010"
""
"Potential (V)";"Current (uA)"
"0.10000";"-58.77500"
"0.09800";"-58.86250"
"0.09600";"-58.88333"
"0.09400";"-58.83333"
"0.09200";"-58.73750"
"0.09000";"-58.57500"
"0.08800";"-58.39583"
"0.08600";"-58.18333"
"0.08400";"-57.98750"
"0.08200";"-57.74583"
"0.08000";"-57.46666"
"0.07800";"-57.17083"
"0.07600";"-56.87083"
"0.07400";"-56.57917"
"0.07200";"-56.26666"
"0.07000";"-55.91667"
"0.06800";"-55.57083"
"0.06600";"-55.22084"
"0.06400";"-54.87917"
"0.06200";"-54.51666"
"0.06000";"-54.14167"
"0.05800";"-53.77083"
"0.05600";"-53.39167"
"0.05400";"-53.01667"
"0.05200";"-52.63333"
"0.05000";"-52.23750"
"0.04800";"-51.83750"
"0.04600";"-51.43333"
"0.04400";"-51.04583"
"0.04200";"-50.66667"
"0.04000";"-50.28750"
"0.03800";"-49.90834"
"0.03600";"-49.51667"
"0.03400";"-49.13333"
"0.03200";"-48.74583"
"0.03000";"-48.35833"
"0.02800";"-47.97083"
"0.02600";"-47.58750"
"0.02400";"-47.21250"
"0.02200";"-46.83751"
"0.02000";"-46.46251"
"0.01800";"-46.08751"
"0.01600";"-45.71666"
"0.01400";"-45.35417"
"0.01200";"-45.00833"
"0.01000";"-44.65001"
"0.00800";"-44.29583"
"0.00600";"-43.93333"
"0.00400";"-43.60000"
"0.00200";"-43.26667"
"0.00000";"-42.93333"
"-0.00200";"-42.59584"
"-0.00400";"-42.25834"
"-0.00600";"-41.93333"
"-0.00800";"-41.59584"
"-0.01000";"-41.27500"
"-0.01200";"-40.95000"
"-0.01400";"-40.65000"
"-0.01600";"-40.34167"
"-0.01800";"-40.02916"
"-0.02000";"-39.71667"
"-0.02200";"-39.40417"
"-0.02400";"-39.11250"
"-0.02600";"-38.81250"
"-0.02800";"-38.52083"
"-0.03000";"-38.22500"
"-0.03200";"-37.94584"
"-0.03400";"-37.67083"
"-0.03600";"-37.40833"
"-0.03800";"-37.13334"
"-0.04000";"-36.86666"
"-0.04200";"-36.59583"
"-0.04400";"-36.32917"
"-0.04600";"-36.06250"
"-0.04800";"-35.79583"
"-0.05000";"-35.54166"
"-0.05200";"-35.27916"
"-0.05400";"-35.02083"
"-0.05600";"-34.77083"
"-0.05800";"-34.52083"
"-0.06000";"-34.27917"
"-0.06200";"-34.03334"
"-0.06400";"-33.79583"
"-0.06600";"-33.55833"
"-0.06800";"-33.31667"
"-0.07000";"-33.07917"
"-0.07200";"-32.85000"
"-0.07400";"-32.61667"
"-0.07600";"-32.38333"
"-0.07800";"-32.15000"
"-0.08000";"-31.93750"
"-0.08200";"-31.72917"
"-0.08400";"-31.51250"
"-0.08600";"-31.30000"
"-0.08800";"-31.08333"
"-0.09000";"-30.88750"
"-0.09200";"-30.68750"
"-0.09400";"-30.49583"
"-0.09600";"-30.28750"
"-0.09800";"-30.07917"
"-0.10000";"-29.88750"
"-0.10200";"-29.69583"
"-0.10400";"-29.52083"
"-0.10600";"-29.34583"
"-0.10800";"-29.17917"
"-0.11000";"-28.99583"
"-0.11200";"-28.81667"
"-0.11400";"-28.63333"
"-0.11600";"-28.46250"
"-0.11800";"-28.27083"
"-0.12000";"-28.10000"
"-0.12200";"-27.92916"
"-0.12400";"-27.77917"
"-0.12600";"-27.60417"
"-0.12800";"-27.42500"
"-0.13000";"-27.24167"
"-0.13200";"-27.07500"
"-0.13400";"-26.90833"
"-0.13600";"-26.74167"
"-0.13800";"-26.57917"
"-0.14000";"-26.42917"
"-0.14200";"-26.27500"
"-0.14400";"-26.12083"
"-0.14600";"-25.96250"
"-0.14800";"-25.81250"
"-0.15000";"-25.67083"
"-0.15200";"-25.52917"
"-0.15400";"-25.39167"
"-0.15600";"-25.25000"
"-0.15800";"-25.11667"
"-0.16000";"-24.97500"
"-0.16200";"-24.84167"
"-0.16400";"-24.70833"
"-0.16600";"-24.58333"
"-0.16800";"-24.45000"
"-0.17000";"-24.31250"
"-0.17200";"-24.17917"
"-0.17400";"-24.05000"
"-0.17600";"-23.91250"
"-0.17800";"-23.78333"
"-0.18000";"-23.65833"
"-0.18200";"-23.53750"
"-0.18400";"-23.40833"
"-0.18600";"-23.27083"
"-0.18800";"-23.15417"
"-0.19000";"-23.03750"
"-0.19200";"-22.92917"
"-0.19400";"-22.81667"
"-0.19600";"-22.70417"
"-0.19800";"-22.59583"
"-0.20000";"-22.48333"
"-0.20200";"-22.37917"
"-0.20400";"-22.26667"
"-0.20600";"-22.15000"
"-0.20800";"-22.02500"
"-0.21000";"-21.89583"
"-0.21200";"-21.78333"
"-0.21400";"-21.68750"
"-0.21600";"-21.60000"
"-0.21800";"-21.50417"
"-0.22000";"-21.40833"
"-0.22200";"-21.31667"
"-0.22400";"-21.22083"
"-0.22600";"-21.10833"
"-0.22800";"-21.00417"
"-0.23000";"-20.90000"
"-0.23200";"-20.81250"
"-0.23400";"-20.71667"
"-0.23600";"-20.62500"
"-0.23800";"-20.52917"
"-0.24000";"-20.43750"
"-0.24200";"-20.35000"
"-0.24400";"-20.26667"
"-0.24600";"-20.17917"
"-0.24800";"-20.08750"
"-0.25000";"-19.99583"
"-0.25200";"-19.90833"
"-0.25400";"-19.82083"
"-0.25600";"-19.73333"
"-0.25800";"-19.65000"
"-0.26000";"-19.57500"
"-0.26200";"-19.49583"
"-0.26400";"-19.41250"
"-0.26600";"-19.33333"
"-0.26800";"-19.25000"
"-0.27000";"-19.16667"
"-0.27200";"-19.08333"
"-0.27400";"-19.00000"
"-0.27600";"-18.92500"
"-0.27800";"-18.85000"
"-0.28000";"-18.78333"
"-0.28200";"-18.71250"
"-0.28400";"-18.63750"
"-0.28600";"-18.56667"
"-0.28800";"-18.49167"
"-0.29000";"-18.41667"
"-0.29200";"-18.33750"
"-0.29400";"-18.25833"
"-0.29600";"-18.19167"
"-0.29800";"-18.12917"
"-0.30000";"-18.07500"
"-0.30200";"-18.00833"
"-0.30400";"-17.93333"
"-0.30600";"-17.86250"
"-0.30800";"-17.79167"
"-0.31000";"-17.73750"
"-0.31200";"-17.67083"
"-0.31400";"-17.60833"
"-0.31600";"-17.54167"
"-0.31800";"-17.48334"
"-0.32000";"-17.42917"
"-0.32200";"-17.36667"
"-0.32400";"-17.30417"
"-0.32600";"-17.23750"
"-0.32800";"-17.18333"
"-0.33000";"-17.12917"
"-0.33200";"-17.07500"
"-0.33400";"-17.01667"
"-0.33600";"-16.95833"
"-0.33800";"-16.90417"
"-0.34000";"-16.85000"
"-0.34200";"-16.80000"
"-0.34400";"-16.75000"
"-0.34600";"-16.70000"
"-0.34800";"-16.64583"
"-0.35000";"-16.59583"
"-0.35200";"-16.54167"
"-0.35400";"-16.48750"
"-0.35600";"-16.43333"
"-0.35800";"-16.38750"
"-0.36000";"-16.34583"
"-0.36200";"-16.30000"
"-0.36400";"-16.25000"
"-0.36600";"-16.20000"
"-0.36800";"-16.15833"
"-0.37000";"-16.11667"
"-0.37200";"-16.08333"
"-0.37400";"-16.04583"
"-0.37600";"-16.01667"
"-0.37800";"-15.97500"
"-0.38000";"-15.93750"
"-0.38200";"-15.88750"
"-0.38400";"-15.85417"
"-0.38600";"-15.81250"
"-0.38800";"-15.78333"
"-0.39000";"-15.74167"
"-0.39200";"-15.70000"
"-0.39400";"-15.65417"
"-0.39600";"-15.62083"
"-0.39800";"-15.59167"
"-0.40000";"-15.56250"
"-0.40200";"-15.52917"
"-0.40400";"-15.49583"
"-0.40600";"-15.46667"
"-0.40800";"-15.43750"
"-0.41000";"-15.41250"
"-0.41200";"-15.39167"
"-0.41400";"-15.36667"
"-0.41600";"-15.34583"
"-0.41800";"-15.32083"
"-0.42000";"-15.30000"
"-0.42200";"-15.27500"
"-0.42400";"-15.25833"
"-0.42600";"-15.23750"
"-0.42800";"-15.22083"
"-0.43000";"-15.20000"
"-0.43200";"-15.18333"
"-0.43400";"-15.17083"
"-0.43600";"-15.15833"
"-0.43800";"-15.15000"
"-0.44000";"-15.14583"
"-0.44200";"-15.13750"
"-0.44400";"-15.12917"
"-0.44600";"-15.11667"
"-0.44800";"-15.11250"
"-0.45000";"-15.10833"
"-0.45200";"-15.10417"
"-0.45400";"-15.10000"
"-0.45600";"-15.10000"
"-0.45800";"-15.10417"
"-0.46000";"-15.11250"
"-0.46200";"-15.11667"
"-0.46400";"-15.12083"
"-0.46600";"-15.12083"
"-0.46800";"-15.12917"
"-0.47000";"-15.14583"
"-0.47200";"-15.15833"
"-0.47400";"-15.17917"
"-0.47600";"-15.19583"
"-0.47800";"-15.22083"
"-0.48000";"-15.24167"
"-0.48200";"-15.25833"
"-0.48400";"-15.27500"
"-0.48600";"-15.30000"
"-0.48800";"-15.33333"
"-0.49000";"-15.37083"
"-0.49200";"-15.40000"
"-0.49400";"-15.43333"
"-0.49600";"-15.47500"
"-0.49800";"-15.52500"
"-0.50000";"-15.57917"
"-0.50200";"-15.62500"
"-0.50400";"-15.66667"
"-0.50600";"-15.70417"
"-0.50800";"-15.75833"
"-0.51000";"-15.82083"
"-0.51200";"-15.88333"
"-0.51400";"-15.94583"
"-0.51600";"-16.00833"
"-0.51800";"-16.07500"
"-0.52000";"-16.13333"
"-0.52200";"-16.19167"
"-0.52400";"-16.25833"
"-0.52600";"-16.33750"
"-0.52800";"-16.42083"
"-0.53000";"-16.49583"
"-0.53200";"-16.57500"
"-0.53400";"-16.66250"
"-0.53600";"-16.75000"
"-0.53800";"-16.83333"
"-0.54000";"-16.91250"
"-0.54200";"-17.00000"
"-0.54400";"-17.09167"
"-0.54600";"-17.18333"
"-0.54800";"-17.27917"
"-0.55000";"-17.36667"
"-0.55200";"-17.45833"
"-0.55400";"-17.55000"
"-0.55600";"-17.65417"
"-0.55800";"-17.75833"
"-0.56000";"-17.86250"
"-0.56200";"-17.97083"
"-0.56400";"-18.07500"
"-0.56600";"-18.18333"
"-0.56800";"-18.28750"
"-0.57000";"-18.39167"
"-0.57200";"-18.50833"
"-0.57400";"-18.61667"
"-0.57600";"-18.73750"
"-0.57800";"-18.85000"
"-0.58000";"-18.96250"
"-0.58200";"-19.07083"
"-0.58400";"-19.17917"
"-0.58600";"-19.30417"
"-0.58800";"-19.42917"
"-0.59000";"-19.54167"
"-0.59200";"-19.65833"
"-0.59400";"-19.77917"
"-0.59600";"-19.91667"
"-0.59800";"-20.05000"
"-0.60000";"-20.18750"
"-0.59800";"-19.77083"
"-0.59600";"-19.42500"
"-0.59400";"-19.16250"
"-0.59200";"-18.93333"
"-0.59000";"-18.72083"
"-0.58800";"-18.51667"
"-0.58600";"-18.30833"
"-0.58400";"-18.11250"
"-0.58200";"-17.92917"
"-0.58000";"-17.75000"
"-0.57800";"-17.57917"
"-0.57600";"-17.40833"
"-0.57400";"-17.24583"
"-0.57200";"-17.09167"
"-0.57000";"-16.93750"
"-0.56800";"-16.78750"
"-0.56600";"-16.63333"
"-0.56400";"-16.48333"
"-0.56200";"-16.34583"
"-0.56000";"-16.20833"
"-0.55800";"-16.07917"
"-0.55600";"-15.94167"
"-0.55400";"-15.80833"
"-0.55200";"-15.68750"
"-0.55000";"-15.55417"
"-0.54800";"-15.43333"
"-0.54600";"-15.30833"
"-0.54400";"-15.20000"
"-0.54200";"-15.08750"
"-0.54000";"-14.97083"
"-0.53800";"-14.85833"
"-0.53600";"-14.74583"
"-0.53400";"-14.64167"
"-0.53200";"-14.53333"
"-0.53000";"-14.42917"
"-0.52800";"-14.31250"
"-0.52600";"-14.20417"
"-0.52400";"-14.09583"
"-0.52200";"-14.00833"
"-0.52000";"-13.91250"
"-0.51800";"-13.81667"
"-0.51600";"-13.70833"
"-0.51400";"-13.60833"
"-0.51200";"-13.51250"
"-0.51000";"-13.42500"
"-0.50800";"-13.33333"
"-0.50600";"-13.23750"
"-0.50400";"-13.15000"
"-0.50200";"-13.05417"
"-0.50000";"-12.95417"
"-0.49800";"-12.84583"
"-0.49600";"-12.74583"
"-0.49400";"-12.66250"
"-0.49200";"-12.57500"
"-0.49000";"-12.49583"
"-0.48800";"-12.40833"
"-0.48600";"-12.32500"
"-0.48400";"-12.23750"
"-0.48200";"-12.14583"
"-0.48000";"-12.05417"
"-0.47800";"-11.96250"
"-0.47600";"-11.87500"
"-0.47400";"-11.79167"
"-0.47200";"-11.69583"
"-0.47000";"-11.60833"
"-0.46800";"-11.51667"
"-0.46600";"-11.42500"
"-0.46400";"-11.32917"
"-0.46200";"-11.23333"
"-0.46000";"-11.15417"
"-0.45800";"-11.07083"
"-0.45600";"-10.98750"
"-0.45400";"-10.90833"
"-0.45200";"-10.81667"
"-0.45000";"-10.72917"
"-0.44800";"-10.63333"
"-0.44600";"-10.55417"
"-0.44400";"-10.47500"
"-0.44200";"-10.39583"
"-0.44000";"-10.30833"
"-0.43800";"-10.21250"
"-0.43600";"-10.11667"
"-0.43400";"-10.03333"
"-0.43200";"-9.95417"
"-0.43000";"-9.87500"
"-0.42800";"-9.79583"
"-0.42600";"-9.71667"
"-0.42400";"-9.64167"
"-0.42200";"-9.56250"
"-0.42000";"-9.48750"
"-0.41800";"-9.41250"
"-0.41600";"-9.33750"
"-0.41400";"-9.25417"
"-0.41200";"-9.17917"
"-0.41000";"-9.10417"
"-0.40800";"-9.04167"
"-0.40600";"-8.97083"
"-0.40400";"-8.90000"
"-0.40200";"-8.82500"
"-0.40000";"-8.75833"
"-0.39800";"-8.69167"
"-0.39600";"-8.63333"
"-0.39400";"-8.57500"
"-0.39200";"-8.51667"
"-0.39000";"-8.45417"
"-0.38800";"-8.38750"
"-0.38600";"-8.32917"
"-0.38400";"-8.27500"
"-0.38200";"-8.22500"
"-0.38000";"-8.17083"
"-0.37800";"-8.10833"
"-0.37600";"-8.05000"
"-0.37400";"-7.99167"
"-0.37200";"-7.93750"
"-0.37000";"-7.87917"
"-0.36800";"-7.83333"
"-0.36600";"-7.79167"
"-0.36400";"-7.74583"
"-0.36200";"-7.70000"
"-0.36000";"-7.65833"
"-0.35800";"-7.61667"
"-0.35600";"-7.57083"
"-0.35400";"-7.52500"
"-0.35200";"-7.48333"
"-0.35000";"-7.43750"
"-0.34800";"-7.39167"
"-0.34600";"-7.35000"
"-0.34400";"-7.30833"
"-0.34200";"-7.26667"
"-0.34000";"-7.22083"
"-0.33800";"-7.17917"
"-0.33600";"-7.15000"
"-0.33400";"-7.12083"
"-0.33200";"-7.09167"
"-0.33000";"-7.05417"
"-0.32800";"-7.02083"
"-0.32600";"-6.99167"
"-0.32400";"-6.96250"
"-0.32200";"-6.92917"
"-0.32000";"-6.89583"
"-0.31800";"-6.86250"
"-0.31600";"-6.84167"
"-0.31400";"-6.81250"
"-0.31200";"-6.77917"
"-0.31000";"-6.73333"
"-0.30800";"-6.70000"
"-0.30600";"-6.67083"
"-0.30400";"-6.65000"
"-0.30200";"-6.62500"
"-0.30000";"-6.59167"
"-0.29800";"-6.56250"
"-0.29600";"-6.52917"
"-0.29400";"-6.50417"
"-0.29200";"-6.47083"
"-0.29000";"-6.44167"
"-0.28800";"-6.40833"
"-0.28600";"-6.38750"
"-0.28400";"-6.35833"
"-0.28200";"-6.33333"
"-0.28000";"-6.30417"
"-0.27800";"-6.28750"
"-0.27600";"-6.27500"
"-0.27400";"-6.25417"
"-0.27200";"-6.22917"
"-0.27000";"-6.20417"
"-0.26800";"-6.18333"
"-0.26600";"-6.16667"
"-0.26400";"-6.14583"
"-0.26200";"-6.12083"
"-0.26000";"-6.09583"
"-0.25800";"-6.07500"
"-0.25600";"-6.05833"
"-0.25400";"-6.03750"
"-0.25200";"-6.00833"
"-0.25000";"-5.98333"
"-0.24800";"-5.95417"
"-0.24600";"-5.93333"
