"400N1_1#005"
""
"Potential (V)";"Current (uA)"
"0.21200";"6.75792"
"0.21400";"6.74958"
"0.21600";"6.73125"
"0.21800";"6.71167"
"0.22000";"6.68625"
"0.22200";"6.66458"
"0.22400";"6.63792"
"0.22600";"6.60583"
"0.22800";"6.56958"
"0.23000";"6.53208"
"0.23200";"6.49875"
"0.23400";"6.46292"
"0.23600";"6.42125"
"0.23800";"6.37750"
"0.24000";"6.33333"
"0.24200";"6.29250"
"0.24400";"6.25125"
"0.24600";"6.20542"
"0.24800";"6.15958"
"0.25000";"6.11250"
"0.25200";"6.06750"
"0.25400";"6.01958"
"0.25600";"5.97167"
"0.25800";"5.92542"
"0.26000";"5.88042"
"0.26200";"5.83625"
"0.26400";"5.78833"
"0.26600";"5.74208"
"0.26800";"5.69500"
"0.27000";"5.65208"
"0.27200";"5.60875"
"0.27400";"5.56417"
"0.27600";"5.51917"
"0.27800";"5.47542"
"0.28000";"5.43417"
"0.28200";"5.39375"
"0.28400";"5.35000"
"0.28600";"5.30917"
"0.28800";"5.26833"
"0.29000";"5.23083"
"0.29200";"5.19125"
"0.29400";"5.15208"
"0.29600";"5.11458"
"0.29800";"5.07833"
"0.30000";"5.04250"
"0.30200";"5.00625"
"0.30400";"4.96875"
"0.30600";"4.93375"
"0.30800";"4.89917"
"0.31000";"4.86625"
"0.31200";"4.83208"
"0.31400";"4.79833"
"0.31600";"4.76625"
"0.31800";"4.73583"
"0.32000";"4.70542"
"0.32200";"4.67458"
"0.32400";"4.64250"
"0.32600";"4.61250"
"0.32800";"4.58292"
"0.33000";"4.55500"
"0.33200";"4.52625"
"0.33400";"4.49792"
"0.33600";"4.47042"
"0.33800";"4.44458"
"0.34000";"4.41875"
"0.34200";"4.39333"
"0.34400";"4.36625"
"0.34600";"4.34125"
"0.34800";"4.31625"
"0.35000";"4.29292"
"0.35200";"4.26958"
"0.35400";"4.24583"
"0.35600";"4.22250"
"0.35800";"4.19917"
"0.36000";"4.17708"
"0.36200";"4.15500"
"0.36400";"4.13250"
"0.36600";"4.11042"
"0.36800";"4.08875"
"0.37000";"4.06833"
"0.37200";"4.04833"
"0.37400";"4.02833"
"0.37600";"4.00875"
"0.37800";"3.98833"
"0.38000";"3.97000"
"0.38200";"3.95083"
"0.38400";"3.93333"
"0.38600";"3.91458"
"0.38800";"3.89667"
"0.39000";"3.87875"
"0.39200";"3.86125"
"0.39400";"3.84458"
"0.39600";"3.82792"
"0.39800";"3.81208"
"0.40000";"3.79542"
"0.40200";"3.77833"
"0.40400";"3.76167"
"0.40600";"3.74583"
"0.40800";"3.73083"
"0.41000";"3.71625"
"0.41200";"3.70042"
"0.41400";"3.68583"
"0.41600";"3.67042"
"0.41800";"3.65625"
"0.42000";"3.64167"
"0.42200";"3.62708"
"0.42400";"3.61333"
"0.42600";"3.59917"
"0.42800";"3.58583"
"0.43000";"3.57167"
"0.43200";"3.55792"
"0.43400";"3.54375"
"0.43600";"3.53083"
"0.43800";"3.51750"
"0.44000";"3.50542"
"0.44200";"3.49250"
"0.44400";"3.48083"
"0.44600";"3.46833"
"0.44800";"3.45625"
"0.45000";"3.44458"
"0.45200";"3.43208"
"0.45400";"3.42042"
"0.45600";"3.40875"
"0.45800";"3.39792"
"0.46000";"3.38708"
"0.46200";"3.37542"
"0.46400";"3.36417"
"0.46600";"3.35333"
"0.46800";"3.34333"
"0.47000";"3.33333"
"0.47200";"3.32208"
"0.47400";"3.31125"
"0.47600";"3.30083"
"0.47800";"3.29083"
"0.48000";"3.28083"
"0.48200";"3.27042"
"0.48400";"3.26083"
"0.48600";"3.25125"
"0.48800";"3.24167"
"0.49000";"3.23250"
"0.49200";"3.22250"
"0.49400";"3.21417"
"0.49600";"3.20458"
"0.49800";"3.19542"
"0.50000";"3.18583"
"0.50200";"3.17667"
"0.50400";"3.16792"
"0.50600";"3.15917"
"0.50800";"3.15042"
"0.51000";"3.14208"
"0.51200";"3.13375"
"0.51400";"3.12583"
"0.51600";"3.11792"
"0.51800";"3.10958"
"0.52000";"3.10125"
"0.52200";"3.09292"
"0.52400";"3.08500"
"0.52600";"3.07750"
"0.52800";"3.06958"
"0.53000";"3.06167"
"0.53200";"3.05375"
"0.53400";"3.04667"
"0.53600";"3.03917"
"0.53800";"3.03167"
"0.54000";"3.02417"
"0.54200";"3.01625"
"0.54400";"3.00958"
"0.54600";"3.00208"
"0.54800";"2.99542"
"0.55000";"2.98792"
"0.55200";"2.98125"
"0.55400";"2.97500"
"0.55600";"2.96833"
"0.55800";"2.96167"
"0.56000";"2.95500"
"0.56200";"2.94875"
"0.56400";"2.94250"
"0.56600";"2.93625"
"0.56800";"2.92958"
"0.57000";"2.92292"
"0.57200";"2.91625"
"0.57400";"2.91083"
"0.57600";"2.90500"
"0.57800";"2.89875"
"0.58000";"2.89167"
"0.58200";"2.88542"
"0.58400";"2.87917"
"0.58600";"2.87375"
"0.58800";"2.86792"
"0.59000";"2.86208"
"0.59200";"2.85625"
"0.59400";"2.85083"
"0.59600";"2.84625"
"0.59800";"2.84042"
"0.60000";"2.83375"
"0.59800";"2.80875"
"0.59600";"2.79083"
"0.59400";"2.77917"
"0.59200";"2.76875"
"0.59000";"2.75792"
"0.58800";"2.74833"
"0.58600";"2.74000"
"0.58400";"2.73208"
"0.58200";"2.72417"
"0.58000";"2.71542"
"0.57800";"2.70750"
"0.57600";"2.69875"
"0.57400";"2.69167"
"0.57200";"2.68458"
"0.57000";"2.67833"
"0.56800";"2.67125"
"0.56600";"2.66417"
"0.56400";"2.65792"
"0.56200";"2.65208"
"0.56000";"2.64583"
"0.55800";"2.63917"
"0.55600";"2.63250"
"0.55400";"2.62667"
"0.55200";"2.62083"
"0.55000";"2.61500"
"0.54800";"2.60833"
"0.54600";"2.60167"
"0.54400";"2.59500"
"0.54200";"2.58958"
"0.54000";"2.58417"
"0.53800";"2.57917"
"0.53600";"2.57375"
"0.53400";"2.56750"
"0.53200";"2.56250"
"0.53000";"2.55708"
"0.52800";"2.55333"
"0.52600";"2.54833"
"0.52400";"2.54333"
"0.52200";"2.53833"
"0.52000";"2.53333"
"0.51800";"2.52792"
"0.51600";"2.52208"
"0.51400";"2.51625"
"0.51200";"2.51167"
"0.51000";"2.50667"
"0.50800";"2.50125"
"0.50600";"2.49500"
"0.50400";"2.48917"
"0.50200";"2.48417"
"0.50000";"2.47958"
"0.49800";"2.47458"
"0.49600";"2.46958"
"0.49400";"2.46458"
"0.49200";"2.46000"
"0.49000";"2.45500"
"0.48800";"2.45000"
"0.48600";"2.44458"
"0.48400";"2.44042"
"0.48200";"2.43625"
"0.48000";"2.43167"
"0.47800";"2.42625"
"0.47600";"2.42042"
"0.47400";"2.41625"
"0.47200";"2.41167"
"0.47000";"2.40750"
"0.46800";"2.40208"
"0.46600";"2.39667"
"0.46400";"2.39250"
"0.46200";"2.38792"
"0.46000";"2.38333"
"0.45800";"2.37750"
"0.45600";"2.37333"
"0.45400";"2.36917"
"0.45200";"2.36500"
"0.45000";"2.35958"
"0.44800";"2.35458"
"0.44600";"2.35000"
"0.44400";"2.34542"
"0.44200";"2.34125"
"0.44000";"2.33625"
"0.43800";"2.33167"
"0.43600";"2.32625"
"0.43400";"2.32167"
"0.43200";"2.31708"
"0.43000";"2.31250"
"0.42800";"2.30750"
"0.42600";"2.30292"
"0.42400";"2.29917"
"0.42200";"2.29500"
"0.42000";"2.29042"
"0.41800";"2.28500"
"0.41600";"2.28042"
"0.41400";"2.27625"
"0.41200";"2.27167"
"0.41000";"2.26708"
"0.40800";"2.26250"
"0.40600";"2.25750"
"0.40400";"2.25292"
"0.40200";"2.24750"
"0.40000";"2.24250"
"0.39800";"2.23750"
"0.39600";"2.23250"
"0.39400";"2.22792"
"0.39200";"2.22333"
"0.39000";"2.21875"
"0.38800";"2.21458"
"0.38600";"2.20917"
"0.38400";"2.20458"
"0.38200";"2.19875"
"0.38000";"2.19375"
"0.37800";"2.18750"
"0.37600";"2.18292"
"0.37400";"2.17750"
"0.37200";"2.17333"
"0.37000";"2.16792"
"0.36800";"2.16292"
"0.36600";"2.15792"
"0.36400";"2.15250"
"0.36200";"2.14708"
"0.36000";"2.14125"
"0.35800";"2.13625"
"0.35600";"2.13167"
"0.35400";"2.12667"
"0.35200";"2.12083"
"0.35000";"2.11417"
"0.34800";"2.10792"
"0.34600";"2.10250"
"0.34400";"2.09667"
"0.34200";"2.09083"
"0.34000";"2.08375"
"0.33800";"2.07833"
"0.33600";"2.07250"
"0.33400";"2.06708"
"0.33200";"2.05958"
"0.33000";"2.05208"
"0.32800";"2.04542"
"0.32600";"2.03958"
"0.32400";"2.03333"
"0.32200";"2.02625"
"0.32000";"2.01792"
"0.31800";"2.01000"
"0.31600";"2.00250"
"0.31400";"1.99542"
"0.31200";"1.98792"
"0.31000";"1.97917"
"0.30800";"1.97000"
"0.30600";"1.96167"
"0.30400";"1.95292"
"0.30200";"1.94500"
"0.30000";"1.93500"
"0.29800";"1.92583"
"0.29600";"1.91583"
"0.29400";"1.90667"
"0.29200";"1.89625"
"0.29000";"1.88583"
"0.28800";"1.87417"
"0.28600";"1.86333"
"0.28400";"1.85083"
"0.28200";"1.83917"
"0.28000";"1.82500"
"0.27800";"1.81167"
"0.27600";"1.79792"
"0.27400";"1.78417"
"0.27200";"1.76958"
"0.27000";"1.75333"
"0.26800";"1.73750"
"0.26600";"1.72167"
"0.26400";"1.70417"
"0.26200";"1.68625"
"0.26000";"1.66583"
"0.25800";"1.64542"
"0.25600";"1.62458"
"0.25400";"1.60333"
"0.25200";"1.58000"
"0.25000";"1.55417"
"0.24800";"1.52917"
"0.24600";"1.50292"
"0.24400";"1.47625"
"0.24200";"1.44583"
"0.24000";"1.41500"
"0.23800";"1.38417"
"0.23600";"1.35167"
"0.23400";"1.31792"
"0.23200";"1.27958"
"0.23000";"1.24000"
"0.22800";"1.20042"
"0.22600";"1.15917"
"0.22400";"1.11542"
"0.22200";"1.06667"
"0.22000";"1.01583"
"0.21800";"0.96542"
"0.21600";"0.91125"
"0.21400";"0.85417"
"0.21200";"0.79208"
"0.21000";"0.72875"
"0.20800";"0.66625"
"0.20600";"0.60083"
"0.20400";"0.53125"
"0.20200";"0.45458"
"0.20000";"0.37458"
"0.19800";"0.29542"
"0.19600";"0.21208"
"0.19400";"0.12458"
"0.19200";"0.03125"
"0.19000";"-0.06500"
"0.18800";"-0.16167"
"0.18600";"-0.26375"
"0.18400";"-0.37042"
"0.18200";"-0.48292"
"0.18000";"-0.59958"
"0.17800";"-0.71333"
"0.17600";"-0.83000"
"0.17400";"-0.95125"
"0.17200";"-1.07958"
"0.17000";"-1.21375"
"0.16800";"-1.34042"
"0.16600";"-1.47250"
"0.16400";"-1.60667"
"0.16200";"-1.75000"
"0.16000";"-1.89375"
"0.15800";"-2.03542"
"0.15600";"-2.18042"
"0.15400";"-2.32958"
"0.15200";"-2.48292"
"0.15000";"-2.63667"
"0.14800";"-2.78042"
"0.14600";"-2.92333"
"0.14400";"-3.06292"
"0.14200";"-3.20708"
"0.14000";"-3.34750"
"0.13800";"-3.47958"
"0.13600";"-3.60917"
"0.13400";"-3.73792"
"0.13200";"-3.86708"
"0.13000";"-3.99333"
"0.12800";"-4.10458"
"0.12600";"-4.21500"
"0.12400";"-4.31875"
"0.12200";"-4.42750"
"0.12000";"-4.52333"
"0.11800";"-4.61208"
"0.11600";"-4.69333"
"0.11400";"-4.77667"
"0.11200";"-4.85458"
"0.11000";"-4.91750"
"0.10800";"-4.97125"
"0.10600";"-5.01958"
"0.10400";"-5.07000"
"0.10200";"-5.11250"
"0.10000";"-5.14875"
""
""
"400N1_1#007"
""
"Potential (V)";"Current (uA)"
"0.10000";"-4.90625"
"0.09800";"-4.96458"
"0.09600";"-5.01625"
"0.09400";"-5.05500"
"0.09200";"-5.08500"
"0.09000";"-5.09792"
"0.08800";"-5.10583"
"0.08600";"-5.10708"
"0.08400";"-5.10958"
"0.08200";"-5.10458"
"0.08000";"-5.09000"
"0.07800";"-5.07208"
"0.07600";"-5.04958"
"0.07400";"-5.02875"
"0.07200";"-5.00333"
"0.07000";"-4.97375"
"0.06800";"-4.94125"
"0.06600";"-4.90625"
"0.06400";"-4.87167"
"0.06200";"-4.83417"
"0.06000";"-4.79167"
"0.05800";"-4.75000"
"0.05600";"-4.70708"
"0.05400";"-4.66667"
"0.05200";"-4.62333"
"0.05000";"-4.57708"
"0.04800";"-4.53083"
"0.04600";"-4.48292"
"0.04400";"-4.43875"
"0.04200";"-4.39208"
"0.04000";"-4.34583"
"0.03800";"-4.29792"
"0.03600";"-4.25167"
"0.03400";"-4.20625"
"0.03200";"-4.16083"
"0.03000";"-4.11417"
"0.02800";"-4.06792"
"0.02600";"-4.02208"
"0.02400";"-3.97833"
"0.02200";"-3.93500"
"0.02000";"-3.89125"
"0.01800";"-3.84833"
"0.01600";"-3.80583"
"0.01400";"-3.76542"
"0.01200";"-3.72458"
"0.01000";"-3.68292"
"0.00800";"-3.64125"
"0.00600";"-3.60167"
"0.00400";"-3.56375"
"0.00200";"-3.52625"
"0.00000";"-3.48833"
"-0.00200";"-3.45167"
"-0.00400";"-3.41625"
"-0.00600";"-3.38125"
"-0.00800";"-3.34542"
"-0.01000";"-3.31042"
"-0.01200";"-3.27583"
"-0.01400";"-3.24333"
"-0.01600";"-3.21083"
"-0.01800";"-3.17792"
"-0.02000";"-3.14625"
"-0.02200";"-3.11542"
"-0.02400";"-3.08625"
"-0.02600";"-3.05625"
"-0.02800";"-3.02625"
"-0.03000";"-2.99667"
"-0.03200";"-2.96750"
"-0.03400";"-2.93917"
"-0.03600";"-2.91250"
"-0.03800";"-2.88458"
"-0.04000";"-2.85792"
"-0.04200";"-2.83083"
"-0.04400";"-2.80667"
"-0.04600";"-2.78167"
"-0.04800";"-2.75667"
"-0.05000";"-2.73208"
"-0.05200";"-2.70750"
"-0.05400";"-2.68417"
"-0.05600";"-2.66000"
"-0.05800";"-2.63750"
"-0.06000";"-2.61500"
"-0.06200";"-2.59333"
"-0.06400";"-2.57292"
"-0.06600";"-2.55292"
"-0.06800";"-2.53333"
"-0.07000";"-2.51333"
"-0.07200";"-2.49292"
"-0.07400";"-2.47333"
"-0.07600";"-2.45375"
"-0.07800";"-2.43458"
"-0.08000";"-2.41542"
"-0.08200";"-2.39667"
"-0.08400";"-2.37833"
"-0.08600";"-2.36000"
"-0.08800";"-2.34167"
"-0.09000";"-2.32375"
"-0.09200";"-2.30667"
"-0.09400";"-2.29000"
"-0.09600";"-2.27333"
"-0.09800";"-2.25625"
"-0.10000";"-2.24042"
"-0.10200";"-2.22458"
"-0.10400";"-2.20875"
"-0.10600";"-2.19250"
"-0.10800";"-2.17667"
"-0.11000";"-2.16250"
"-0.11200";"-2.14833"
"-0.11400";"-2.13458"
"-0.11600";"-2.12167"
"-0.11800";"-2.10875"
"-0.12000";"-2.09750"
"-0.12200";"-2.08667"
"-0.12400";"-2.07667"
"-0.12600";"-2.06750"
"-0.12800";"-2.05833"
"-0.13000";"-2.05000"
"-0.13200";"-2.04292"
"-0.13400";"-2.03875"
"-0.13600";"-2.03625"
"-0.13800";"-2.03500"
"-0.14000";"-2.03583"
"-0.14200";"-2.04083"
"-0.14400";"-2.04750"
"-0.14600";"-2.05458"
"-0.14800";"-2.06417"
"-0.15000";"-2.07292"
"-0.15200";"-2.06875"
"-0.15400";"-2.03875"
"-0.15600";"-1.99292"
"-0.15800";"-1.93833"
"-0.16000";"-1.88917"
"-0.16200";"-1.85000"
"-0.16400";"-1.82583"
"-0.16600";"-1.81250"
"-0.16800";"-1.80125"
"-0.17000";"-1.79083"
"-0.17200";"-1.78083"
"-0.17400";"-1.77042"
"-0.17600";"-1.76000"
"-0.17800";"-1.75000"
"-0.18000";"-1.74083"
"-0.18200";"-1.73125"
"-0.18400";"-1.72208"
"-0.18600";"-1.71333"
"-0.18800";"-1.73250"
"-0.19000";"-1.73042"
"-0.19200";"-1.72125"
"-0.19400";"-1.68417"
"-0.19600";"-1.66833"
"-0.19800";"-1.67917"
"-0.20000";"-1.67667"
"-0.20200";"-1.66833"
"-0.20400";"-1.64000"
"-0.20600";"-1.62542"
"-0.20800";"-1.61750"
"-0.21000";"-1.60917"
"-0.21200";"-1.60125"
"-0.21400";"-1.59292"
"-0.21600";"-1.58417"
"-0.21800";"-1.57583"
"-0.22000";"-1.56792"
"-0.22200";"-1.56042"
"-0.22400";"-1.55375"
"-0.22600";"-1.54500"
"-0.22800";"-1.53750"
"-0.23000";"-1.52958"
"-0.23200";"-1.52375"
"-0.23400";"-1.51667"
"-0.23600";"-1.50917"
"-0.23800";"-1.50208"
"-0.24000";"-1.49500"
"-0.24200";"-1.48875"
"-0.24400";"-1.48167"
"-0.24600";"-1.53458"
"-0.24800";"-1.56375"
"-0.25000";"-1.56042"
"-0.25200";"-1.49542"
"-0.25400";"-1.45292"
"-0.25600";"-1.44375"
"-0.25800";"-1.43750"
"-0.26000";"-1.43125"
"-0.26200";"-1.42500"
"-0.26400";"-1.41833"
"-0.26600";"-1.41250"
"-0.26800";"-1.40625"
"-0.27000";"-1.40083"
"-0.27200";"-1.39583"
"-0.27400";"-1.39042"
"-0.27600";"-1.38417"
"-0.27800";"-1.37792"
"-0.28000";"-1.37292"
"-0.28200";"-1.36792"
"-0.28400";"-1.36250"
"-0.28600";"-1.35667"
"-0.28800";"-1.35167"
"-0.29000";"-1.34667"
"-0.29200";"-1.34167"
"-0.29400";"-1.33667"
"-0.29600";"-1.33208"
"-0.29800";"-1.32708"
"-0.30000";"-1.32167"
"-0.30200";"-1.31708"
"-0.30400";"-1.31292"
"-0.30600";"-1.31125"
"-0.30800";"-1.30583"
"-0.31000";"-1.30292"
"-0.31200";"-1.29583"
"-0.31400";"-1.29167"
"-0.31600";"-1.28583"
"-0.31800";"-1.28167"
"-0.32000";"-1.27792"
"-0.32200";"-1.27333"
"-0.32400";"-1.26958"
"-0.32600";"-1.26583"
"-0.32800";"-1.26250"
"-0.33000";"-1.25875"
"-0.33200";"-1.25500"
"-0.33400";"-1.25125"
"-0.33600";"-1.24792"
"-0.33800";"-1.24458"
"-0.34000";"-1.24292"
"-0.34200";"-1.42583"
"-0.34400";"-1.42583"
"-0.34600";"-1.42250"
"-0.34800";"-1.23333"
"-0.35000";"-1.22792"
"-0.35200";"-1.22417"
"-0.35400";"-1.22042"
"-0.35600";"-1.21625"
"-0.35800";"-1.21250"
"-0.36000";"-1.21000"
"-0.36200";"-1.20750"
"-0.36400";"-1.20500"
"-0.36600";"-1.20333"
"-0.36800";"-1.20083"
"-0.37000";"-1.19875"
"-0.37200";"-1.19625"
"-0.37400";"-1.19375"
"-0.37600";"-1.19167"
"-0.37800";"-1.18917"
"-0.38000";"-1.18792"
"-0.38200";"-1.18583"
"-0.38400";"-1.18417"
"-0.38600";"-1.18208"
"-0.38800";"-1.18083"
"-0.39000";"-1.17875"
"-0.39200";"-1.17750"
"-0.39400";"-1.17500"
"-0.39600";"-1.17417"
"-0.39800";"-1.17250"
"-0.40000";"-1.17208"
"-0.40200";"-1.17042"
"-0.40400";"-1.17000"
"-0.40600";"-1.16917"
"-0.40800";"-1.16875"
"-0.41000";"-1.16792"
"-0.41200";"-1.16708"
"-0.41400";"-1.16708"
"-0.41600";"-1.16625"
"-0.41800";"-1.16625"
"-0.42000";"-1.16542"
"-0.42200";"-1.16542"
"-0.42400";"-1.16583"
"-0.42600";"-1.16583"
"-0.42800";"-1.16625"
"-0.43000";"-1.16625"
"-0.43200";"-1.16750"
"-0.43400";"-1.16833"
"-0.43600";"-1.16917"
"-0.43800";"-1.16958"
"-0.44000";"-1.17125"
"-0.44200";"-1.17250"
"-0.44400";"-1.17417"
"-0.44600";"-1.17542"
"-0.44800";"-1.17750"
"-0.45000";"-1.18000"
"-0.45200";"-1.18167"
"-0.45400";"-1.18375"
"-0.45600";"-1.18542"
"-0.45800";"-1.18750"
"-0.46000";"-1.18958"
"-0.46200";"-1.19208"
"-0.46400";"-1.19583"
"-0.46600";"-1.19958"
"-0.46800";"-1.20375"
"-0.47000";"-1.20708"
"-0.47200";"-1.21083"
"-0.47400";"-1.21458"
"-0.47600";"-1.21917"
"-0.47800";"-1.22375"
"-0.48000";"-1.22917"
"-0.48200";"-1.23458"
"-0.48400";"-1.23958"
"-0.48600";"-1.24417"
"-0.48800";"-1.25000"
"-0.49000";"-1.25625"
"-0.49200";"-1.26292"
"-0.49400";"-1.26875"
"-0.49600";"-1.27542"
"-0.49800";"-1.28333"
"-0.50000";"-1.29250"
"-0.50200";"-1.30083"
"-0.50400";"-1.30917"
"-0.50600";"-1.31708"
"-0.50800";"-1.32667"
"-0.51000";"-1.33542"
"-0.51200";"-1.34500"
"-0.51400";"-1.35417"
"-0.51600";"-1.36417"
"-0.51800";"-1.37458"
"-0.52000";"-1.38542"
"-0.52200";"-1.39625"
"-0.52400";"-1.40750"
"-0.52600";"-1.42000"
"-0.52800";"-1.43333"
"-0.53000";"-1.44542"
"-0.53200";"-1.45792"
"-0.53400";"-1.47083"
"-0.53600";"-1.48542"
"-0.53800";"-1.49917"
"-0.54000";"-1.51208"
"-0.54200";"-1.52667"
"-0.54400";"-1.54208"
"-0.54600";"-1.55917"
"-0.54800";"-1.57500"
"-0.55000";"-1.59083"
"-0.55200";"-1.60708"
"-0.55400";"-1.62375"
"-0.55600";"-1.64208"
"-0.55800";"-1.66042"
"-0.56000";"-1.67875"
"-0.56200";"-1.69708"
"-0.56400";"-1.71583"
"-0.56600";"-1.73583"
"-0.56800";"-1.75542"
"-0.57000";"-1.77583"
"-0.57200";"-1.79667"
"-0.57400";"-1.81833"
"-0.57600";"-1.84083"
"-0.57800";"-1.86417"
"-0.58000";"-1.88667"
"-0.58200";"-1.90917"
"-0.58400";"-1.93250"
"-0.58600";"-1.95750"
"-0.58800";"-1.98333"
"-0.59000";"-2.00833"
"-0.59200";"-2.03500"
"-0.59400";"-2.06167"
"-0.59600";"-2.09125"
"-0.59800";"-2.12042"
"-0.60000";"-2.15000"
"-0.59800";"-2.09083"
"-0.59600";"-2.03917"
"-0.59400";"-1.99583"
"-0.59200";"-1.95625"
"-0.59000";"-1.91917"
"-0.58800";"-1.88458"
"-0.58600";"-1.85083"
"-0.58400";"-1.81792"
"-0.58200";"-1.78750"
"-0.58000";"-1.75750"
"-0.57800";"-1.72875"
"-0.57600";"-1.70000"
"-0.57400";"-1.67292"
"-0.57200";"-1.64792"
"-0.57000";"-1.62250"
"-0.56800";"-1.59750"
"-0.56600";"-1.57250"
"-0.56400";"-1.54875"
"-0.56200";"-1.52583"
"-0.56000";"-1.50417"
"-0.55800";"-1.48292"
"-0.55600";"-1.46167"
"-0.55400";"-1.44042"
"-0.55200";"-1.42125"
"-0.55000";"-1.40292"
"-0.54800";"-1.38417"
"-0.54600";"-1.36500"
"-0.54400";"-1.34625"
"-0.54200";"-1.32917"
"-0.54000";"-1.31208"
"-0.53800";"-1.29542"
"-0.53600";"-1.27917"
"-0.53400";"-1.26375"
"-0.53200";"-1.24958"
"-0.53000";"-1.23500"
"-0.52800";"-1.22042"
"-0.52600";"-1.20500"
"-0.52400";"-1.19000"
"-0.52200";"-1.17542"
"-0.52000";"-1.16125"
"-0.51800";"-1.14750"
"-0.51600";"-1.13375"
"-0.51400";"-1.12000"
"-0.51200";"-1.10792"
"-0.51000";"-1.09500"
"-0.50800";"-1.08292"
"-0.50600";"-1.06958"
"-0.50400";"-1.05833"
"-0.50200";"-1.04708"
"-0.50000";"-1.03500"
"-0.49800";"-1.02292"
"-0.49600";"-1.01083"
"-0.49400";"-1.00042"
"-0.49200";"-0.98917"
"-0.49000";"-0.97833"
"-0.48800";"-0.96708"
"-0.48600";"-0.95708"
"-0.48400";"-0.94708"
"-0.48200";"-0.93750"
"-0.48000";"-0.92750"
"-0.47800";"-0.91750"
"-0.47600";"-0.90750"
"-0.47400";"-0.89917"
"-0.47200";"-0.89042"
"-0.47000";"-0.88208"
"-0.46800";"-0.87292"
"-0.46600";"-0.86417"
"-0.46400";"-0.85583"
"-0.46200";"-0.84750"
"-0.46000";"-0.84000"
"-0.45800";"-0.83208"
"-0.45600";"-0.82417"
"-0.45400";"-0.81625"
"-0.45200";"-0.80875"
"-0.45000";"-0.80208"
"-0.44800";"-0.79500"
"-0.44600";"-0.78792"
"-0.44400";"-0.78042"
"-0.44200";"-0.77292"
"-0.44000";"-0.76667"
"-0.43800";"-0.75958"
"-0.43600";"-0.75333"
"-0.43400";"-0.74667"
"-0.43200";"-0.74083"
"-0.43000";"-0.73500"
"-0.42800";"-0.72875"
"-0.42600";"-0.72250"
"-0.42400";"-0.71667"
"-0.42200";"-0.71167"
"-0.42000";"-0.70667"
"-0.41800";"-0.70167"
"-0.41600";"-0.69625"
"-0.41400";"-0.69083"
"-0.41200";"-0.68542"
"-0.41000";"-0.68042"
"-0.40800";"-0.67583"
"-0.40600";"-0.67125"
"-0.40400";"-0.66625"
"-0.40200";"-0.66167"
"-0.40000";"-0.65750"
"-0.39800";"-0.65333"
"-0.39600";"-0.64917"
"-0.39400";"-0.64500"
"-0.39200";"-0.64125"
"-0.39000";"-0.63708"
"-0.38800";"-0.63333"
"-0.38600";"-0.62875"
"-0.38400";"-0.62542"
"-0.38200";"-0.62208"
"-0.38000";"-0.61917"
"-0.37800";"-0.61542"
"-0.37600";"-0.61125"
"-0.37400";"-0.60708"
"-0.37200";"-0.60375"
"-0.37000";"-0.60042"
"-0.36800";"-0.59792"
"-0.36600";"-0.59417"
"-0.36400";"-0.59042"
"-0.36200";"-0.58750"
"-0.36000";"-0.58500"
"-0.35800";"-0.58292"
"-0.35600";"-0.58000"
"-0.35400";"-0.57708"
"-0.35200";"-0.57458"
"-0.35000";"-0.57167"
"-0.34800";"-0.56875"
"-0.34600";"-0.56542"
"-0.34400";"-0.56292"
"-0.34200";"-0.56083"
"-0.34000";"-0.55875"
"-0.33800";"-0.55625"
"-0.33600";"-0.55375"
"-0.33400";"-0.55125"
"-0.33200";"-0.54875"
"-0.33000";"-0.54625"
"-0.32800";"-0.54333"
"-0.32600";"-0.54167"
"-0.32400";"-0.53958"
"-0.32200";"-0.53792"
"-0.32000";"-0.53542"
"-0.31800";"-0.53333"
"-0.31600";"-0.53167"
"-0.31400";"-0.53000"
"-0.31200";"-0.52792"
"-0.31000";"-0.52542"
"-0.30800";"-0.52208"
"-0.30600";"-0.52083"
"-0.30400";"-0.51917"
"-0.30200";"-0.51833"
"-0.30000";"-0.51625"
"-0.29800";"-0.51417"
"-0.29600";"-0.51250"
"-0.29400";"-0.51000"
"-0.29200";"-0.50833"
"-0.29000";"-0.50583"
"-0.28800";"-0.50375"
"-0.28600";"-0.50250"
"-0.28400";"-0.50083"
"-0.28200";"-0.49958"
"-0.28000";"-0.49750"
"-0.27800";"-0.49583"
"-0.27600";"-0.49375"
"-0.27400";"-0.49208"
"-0.27200";"-0.49083"
"-0.27000";"-0.48875"
"-0.26800";"-0.48667"
"-0.26600";"-0.48500"
"-0.26400";"-0.48458"
"-0.26200";"-0.48333"
"-0.26000";"-0.48167"
"-0.25800";"-0.48000"
"-0.25600";"-0.47875"
"-0.25400";"-0.47792"
"-0.25200";"-0.47667"
"-0.25000";"-0.47542"
"-0.24800";"-0.47375"
"-0.24600";"-0.47208"
"-0.24400";"-0.47083"
"-0.24200";"-0.46917"
"-0.24000";"-0.46792"
"-0.23800";"-0.46583"
"-0.23600";"-0.46458"
"-0.23400";"-0.46250"
"-0.23200";"-0.46083"
"-0.23000";"-0.45917"
"-0.22800";"-0.45833"
"-0.22600";"-0.45750"
"-0.22400";"-0.45625"
"-0.22200";"-0.45458"
"-0.22000";"-0.45333"
"-0.21800";"-0.45208"
"-0.21600";"-0.45125"
