"400N1_1#002"
""
"Potential (V)";"Current (uA)"
"-0.15600";"-204.66667"
"-0.15800";"-202.75000"
"-0.16000";"-200.87500"
"-0.16200";"-199.00000"
"-0.16400";"-197.16667"
"-0.16600";"-195.37500"
"-0.16800";"-193.58333"
"-0.17000";"-191.83333"
"-0.17200";"-190.08333"
"-0.17400";"-188.41667"
"-0.17600";"-186.66667"
"-0.17800";"-185.00000"
"-0.18000";"-183.33333"
"-0.18200";"-181.75000"
"-0.18400";"-180.16667"
"-0.18600";"-178.62500"
"-0.18800";"-177.08333"
"-0.19000";"-175.54167"
"-0.19200";"-174.04167"
"-0.19400";"-172.62500"
"-0.19600";"-171.12500"
"-0.19800";"-169.62500"
"-0.20000";"-168.08333"
"-0.20200";"-166.66667"
"-0.20400";"-165.29167"
"-0.20600";"-163.87500"
"-0.20800";"-162.54167"
"-0.21000";"-161.16667"
"-0.21200";"-159.87500"
"-0.21400";"-158.54167"
"-0.21600";"-157.20833"
"-0.21800";"-155.91667"
"-0.22000";"-154.66667"
"-0.22200";"-153.45833"
"-0.22400";"-152.25000"
"-0.22600";"-151.00000"
"-0.22800";"-149.79167"
"-0.23000";"-148.62500"
"-0.23200";"-147.50000"
"-0.23400";"-146.33333"
"-0.23600";"-145.16667"
"-0.23800";"-144.04167"
"-0.24000";"-142.91667"
"-0.24200";"-141.79167"
"-0.24400";"-140.70833"
"-0.24600";"-139.62500"
"-0.24800";"-138.66667"
"-0.25000";"-137.66667"
"-0.25200";"-136.75000"
"-0.25400";"-135.66667"
"-0.25600";"-134.62500"
"-0.25800";"-133.58333"
"-0.26000";"-132.62500"
"-0.26200";"-131.58333"
"-0.26400";"-130.58333"
"-0.26600";"-129.58333"
"-0.26800";"-128.66667"
"-0.27000";"-127.66666"
"-0.27200";"-126.79166"
"-0.27400";"-125.95834"
"-0.27600";"-125.12500"
"-0.27800";"-124.25000"
"-0.28000";"-123.29166"
"-0.28200";"-122.41666"
"-0.28400";"-121.50000"
"-0.28600";"-120.66666"
"-0.28800";"-119.83334"
"-0.29000";"-119.00000"
"-0.29200";"-118.16666"
"-0.29400";"-117.37500"
"-0.29600";"-116.62500"
"-0.29800";"-115.79166"
"-0.30000";"-114.95834"
"-0.30200";"-114.08334"
"-0.30400";"-113.29166"
"-0.30600";"-112.54166"
"-0.30800";"-111.79166"
"-0.31000";"-111.08334"
"-0.31200";"-110.29166"
"-0.31400";"-109.58334"
"-0.31600";"-108.87500"
"-0.31800";"-108.12500"
"-0.32000";"-107.41666"
"-0.32200";"-106.66666"
"-0.32400";"-106.00000"
"-0.32600";"-105.25000"
"-0.32800";"-104.50000"
"-0.33000";"-103.83334"
"-0.33200";"-103.20834"
"-0.33400";"-102.58334"
"-0.33600";"-101.91666"
"-0.33800";"-101.25000"
"-0.34000";"-100.62500"
"-0.34200";"-99.95834"
"-0.34400";"-99.29166"
"-0.34600";"-98.58334"
"-0.34800";"-98.00000"
"-0.35000";"-97.41666"
"-0.35200";"-96.87500"
"-0.35400";"-96.29166"
"-0.35600";"-95.66666"
"-0.35800";"-95.08334"
"-0.36000";"-94.50000"
"-0.36200";"-93.83334"
"-0.36400";"-93.20834"
"-0.36600";"-92.58334"
"-0.36800";"-92.08334"
"-0.37000";"-91.54166"
"-0.37200";"-91.00000"
"-0.37400";"-90.50000"
"-0.37600";"-90.00000"
"-0.37800";"-89.45834"
"-0.38000";"-88.91666"
"-0.38200";"-88.33334"
"-0.38400";"-87.79166"
"-0.38600";"-87.29166"
"-0.38800";"-86.79166"
"-0.39000";"-86.33334"
"-0.39200";"-85.79166"
"-0.39400";"-85.33334"
"-0.39600";"-84.79166"
"-0.39800";"-84.33334"
"-0.40000";"-83.83334"
"-0.40200";"-83.37500"
"-0.40400";"-82.87500"
"-0.40600";"-82.41666"
"-0.40800";"-81.95834"
"-0.41000";"-81.50000"
"-0.41200";"-81.00000"
"-0.41400";"-80.54166"
"-0.41600";"-80.08334"
"-0.41800";"-79.66666"
"-0.42000";"-79.20834"
"-0.42200";"-78.79166"
"-0.42400";"-78.37500"
"-0.42600";"-78.00000"
"-0.42800";"-77.66666"
"-0.43000";"-77.29166"
"-0.43200";"-76.87500"
"-0.43400";"-76.41666"
"-0.43600";"-76.04166"
"-0.43800";"-75.66666"
"-0.44000";"-75.29166"
"-0.44200";"-74.87500"
"-0.44400";"-74.45834"
"-0.44600";"-74.08334"
"-0.44800";"-73.66666"
"-0.45000";"-73.29166"
"-0.45200";"-72.91666"
"-0.45400";"-72.54166"
"-0.45600";"-72.16666"
"-0.45800";"-71.79166"
"-0.46000";"-71.45834"
"-0.46200";"-71.08334"
"-0.46400";"-70.70834"
"-0.46600";"-70.29166"
"-0.46800";"-69.91666"
"-0.47000";"-69.58334"
"-0.47200";"-69.33334"
"-0.47400";"-69.08334"
"-0.47600";"-68.75000"
"-0.47800";"-68.33334"
"-0.48000";"-67.95834"
"-0.48200";"-67.62500"
"-0.48400";"-67.37500"
"-0.48600";"-67.12500"
"-0.48800";"-66.75000"
"-0.49000";"-66.41666"
"-0.49200";"-66.08334"
"-0.49400";"-65.79166"
"-0.49600";"-65.50000"
"-0.49800";"-65.20834"
"-0.50000";"-65.04166"
"-0.50200";"-64.75000"
"-0.50400";"-64.45834"
"-0.50600";"-64.08334"
"-0.50800";"-63.83333"
"-0.51000";"-63.54167"
"-0.51200";"-63.25000"
"-0.51400";"-62.95833"
"-0.51600";"-62.70833"
"-0.51800";"-62.50000"
"-0.52000";"-62.16667"
"-0.52200";"-61.91667"
"-0.52400";"-61.62500"
"-0.52600";"-61.41667"
"-0.52800";"-61.12500"
"-0.53000";"-60.87500"
"-0.53200";"-60.62500"
"-0.53400";"-60.37500"
"-0.53600";"-60.12500"
"-0.53800";"-59.87500"
"-0.54000";"-59.62500"
"-0.54200";"-59.33333"
"-0.54400";"-59.12500"
"-0.54600";"-58.91667"
"-0.54800";"-58.75000"
"-0.55000";"-58.50000"
"-0.55200";"-58.25000"
"-0.55400";"-58.04167"
"-0.55600";"-57.87500"
"-0.55800";"-57.70833"
"-0.56000";"-57.45833"
"-0.56200";"-57.20833"
"-0.56400";"-57.04167"
"-0.56600";"-56.87500"
"-0.56800";"-56.70833"
"-0.57000";"-56.45833"
"-0.57200";"-56.29167"
"-0.57400";"-56.04167"
"-0.57600";"-55.83333"
"-0.57800";"-55.62500"
"-0.58000";"-55.50000"
"-0.58200";"-55.33333"
"-0.58400";"-55.12500"
"-0.58600";"-54.87500"
"-0.58800";"-54.66667"
"-0.59000";"-54.45833"
"-0.59200";"-54.29167"
"-0.59400";"-54.08333"
"-0.59600";"-53.95833"
"-0.59800";"-53.83333"
"-0.60000";"-53.66667"
"-0.60200";"-53.45833"
"-0.60400";"-53.29167"
"-0.60600";"-53.16667"
"-0.60800";"-53.08333"
"-0.61000";"-52.91667"
"-0.61200";"-52.79167"
"-0.61400";"-52.62500"
"-0.61600";"-52.50000"
"-0.61800";"-52.33333"
"-0.62000";"-52.20833"
"-0.62200";"-52.08333"
"-0.62400";"-52.08333"
"-0.62600";"-52.00000"
"-0.62800";"-51.91667"
"-0.63000";"-51.75000"
"-0.63200";"-51.70833"
"-0.63400";"-51.58333"
"-0.63600";"-51.45833"
"-0.63800";"-51.33333"
"-0.64000";"-51.29167"
"-0.64200";"-51.29167"
"-0.64400";"-51.12500"
"-0.64600";"-51.04167"
"-0.64800";"-50.91667"
"-0.65000";"-50.83333"
"-0.65200";"-50.75000"
"-0.65400";"-50.66667"
"-0.65600";"-50.62500"
"-0.65800";"-50.50000"
"-0.66000";"-50.41667"
"-0.66200";"-50.33333"
"-0.66400";"-50.33333"
"-0.66600";"-50.33333"
"-0.66800";"-50.37500"
"-0.67000";"-50.33333"
"-0.67200";"-50.29167"
"-0.67400";"-50.20833"
"-0.67600";"-50.20833"
"-0.67800";"-50.20833"
"-0.68000";"-50.20833"
"-0.68200";"-50.12500"
"-0.68400";"-50.04167"
"-0.68600";"-50.04167"
"-0.68800";"-50.08333"
"-0.69000";"-50.16667"
"-0.69200";"-50.16667"
"-0.69400";"-50.16667"
"-0.69600";"-50.12500"
"-0.69800";"-50.08333"
"-0.70000";"-50.12500"
"-0.70200";"-50.16667"
"-0.70400";"-50.20833"
"-0.70600";"-50.16667"
"-0.70800";"-50.20833"
"-0.71000";"-50.25000"
"-0.71200";"-50.33333"
"-0.71400";"-50.33333"
"-0.71600";"-50.37500"
"-0.71800";"-50.37500"
"-0.72000";"-50.41667"
"-0.72200";"-50.50000"
"-0.72400";"-50.54167"
"-0.72600";"-50.58333"
"-0.72800";"-50.58333"
"-0.73000";"-50.66667"
"-0.73200";"-50.66667"
"-0.73400";"-50.75000"
"-0.73600";"-50.79167"
"-0.73800";"-50.87500"
"-0.74000";"-50.87500"
"-0.74200";"-50.91667"
"-0.74400";"-51.04167"
"-0.74600";"-51.08333"
"-0.74800";"-51.12500"
"-0.75000";"-51.16667"
"-0.75200";"-51.29167"
"-0.75400";"-51.41667"
"-0.75600";"-51.50000"
"-0.75800";"-51.58333"
"-0.76000";"-51.62500"
"-0.76200";"-51.62500"
"-0.76400";"-51.62500"
"-0.76600";"-51.66667"
"-0.76800";"-51.75000"
"-0.77000";"-51.83333"
"-0.77200";"-51.91667"
"-0.77400";"-52.00000"
"-0.77600";"-52.04167"
"-0.77800";"-52.08333"
"-0.78000";"-52.08333"
"-0.78200";"-52.12500"
"-0.78400";"-52.20833"
"-0.78600";"-52.25000"
"-0.78800";"-52.29167"
"-0.79000";"-52.29167"
"-0.79200";"-52.33333"
"-0.79400";"-52.37500"
"-0.79600";"-52.41667"
"-0.79800";"-52.45833"
"-0.80000";"-52.50000"
"-0.80200";"-52.50000"
"-0.80400";"-52.50000"
"-0.80600";"-52.50000"
"-0.80800";"-52.50000"
"-0.81000";"-52.45833"
"-0.81200";"-52.41667"
"-0.81400";"-52.41667"
"-0.81600";"-52.41667"
"-0.81800";"-52.41667"
"-0.82000";"-52.37500"
"-0.82200";"-52.37500"
"-0.82400";"-52.37500"
"-0.82600";"-52.33333"
"-0.82800";"-52.25000"
"-0.83000";"-52.16667"
"-0.83200";"-52.04167"
"-0.83400";"-52.00000"
"-0.83600";"-51.91667"
"-0.83800";"-51.87500"
"-0.84000";"-51.75000"
"-0.84200";"-51.66667"
"-0.84400";"-51.58333"
"-0.84600";"-51.45833"
"-0.84800";"-51.33333"
"-0.85000";"-51.20833"
"-0.85200";"-51.16667"
"-0.85400";"-51.04167"
"-0.85600";"-50.91667"
"-0.85800";"-50.75000"
"-0.86000";"-50.62500"
"-0.86200";"-50.50000"
"-0.86400";"-50.37500"
"-0.86600";"-50.25000"
"-0.86800";"-50.08333"
"-0.87000";"-49.95833"
"-0.87200";"-49.79167"
"-0.87400";"-49.66667"
"-0.87600";"-49.50000"
"-0.87800";"-49.37500"
"-0.88000";"-49.16667"
"-0.88200";"-49.00000"
"-0.88400";"-48.83333"
"-0.88600";"-48.66667"
"-0.88800";"-48.45833"
"-0.89000";"-48.29167"
"-0.89200";"-48.20833"
"-0.89400";"-48.08333"
"-0.89600";"-47.87500"
"-0.89800";"-47.62500"
"-0.90000";"-47.37500"
"-0.89800";"-46.54167"
"-0.89600";"-45.83333"
"-0.89400";"-45.16667"
"-0.89200";"-44.58333"
"-0.89000";"-43.95833"
"-0.88800";"-43.50000"
"-0.88600";"-42.95833"
"-0.88400";"-42.50000"
"-0.88200";"-42.00000"
"-0.88000";"-41.62500"
"-0.87800";"-41.29167"
"-0.87600";"-40.91667"
"-0.87400";"-40.58333"
"-0.87200";"-40.20833"
"-0.87000";"-39.91667"
"-0.86800";"-39.62500"
"-0.86600";"-39.37500"
"-0.86400";"-39.08333"
"-0.86200";"-38.79167"
"-0.86000";"-38.54167"
"-0.85800";"-38.29167"
"-0.85600";"-38.04167"
"-0.85400";"-37.75000"
"-0.85200";"-37.50000"
"-0.85000";"-37.25000"
"-0.84800";"-37.04167"
"-0.84600";"-36.79167"
"-0.84400";"-36.58333"
"-0.84200";"-36.33333"
"-0.84000";"-36.16667"
"-0.83800";"-35.95833"
"-0.83600";"-35.75000"
"-0.83400";"-35.54167"
"-0.83200";"-35.37500"
"-0.83000";"-35.16667"
"-0.82800";"-34.91667"
"-0.82600";"-34.70833"
"-0.82400";"-34.45833"
"-0.82200";"-34.25000"
"-0.82000";"-33.95833"
"-0.81800";"-33.79167"
"-0.81600";"-33.66667"
"-0.81400";"-33.50000"
"-0.81200";"-33.33333"
"-0.81000";"-33.12500"
"-0.80800";"-33.00000"
"-0.80600";"-32.79167"
"-0.80400";"-32.62500"
"-0.80200";"-32.41667"
"-0.80000";"-32.20833"
"-0.79800";"-31.95833"
"-0.79600";"-31.75000"
"-0.79400";"-31.66667"
"-0.79200";"-31.50000"
"-0.79000";"-31.37500"
"-0.78800";"-31.16667"
"-0.78600";"-31.04167"
"-0.78400";"-30.87500"
"-0.78200";"-30.66667"
"-0.78000";"-30.50000"
"-0.77800";"-30.29167"
"-0.77600";"-30.16667"
"-0.77400";"-30.00000"
"-0.77200";"-29.83333"
"-0.77000";"-29.70833"
"-0.76800";"-29.62500"
"-0.76600";"-29.54167"
"-0.76400";"-29.41667"
"-0.76200";"-29.20833"
"-0.76000";"-29.04167"
"-0.75800";"-28.87500"
"-0.75600";"-28.75000"
"-0.75400";"-28.58333"
"-0.75200";"-28.41667"
"-0.75000";"-28.25000"
"-0.74800";"-28.08333"
"-0.74600";"-27.91667"
"-0.74400";"-27.75000"
"-0.74200";"-27.62500"
"-0.74000";"-27.45833"
"-0.73800";"-27.29167"
"-0.73600";"-27.12500"
"-0.73400";"-27.04167"
"-0.73200";"-26.95833"
"-0.73000";"-26.87500"
"-0.72800";"-26.70833"
"-0.72600";"-26.50000"
"-0.72400";"-26.37500"
"-0.72200";"-26.29167"
"-0.72000";"-26.20833"
"-0.71800";"-26.04167"
"-0.71600";"-25.91667"
"-0.71400";"-25.83333"
"-0.71200";"-25.75000"
"-0.71000";"-25.62500"
"-0.70800";"-25.50000"
"-0.70600";"-25.37500"
"-0.70400";"-25.20833"
"-0.70200";"-25.08333"
"-0.70000";"-24.91667"
"-0.69800";"-24.79167"
"-0.69600";"-24.62500"
"-0.69400";"-24.58333"
"-0.69200";"-24.50000"
"-0.69000";"-24.41667"
"-0.68800";"-24.20833"
"-0.68600";"-24.04167"
"-0.68400";"-23.91667"
"-0.68200";"-23.83333"
"-0.68000";"-23.75000"
"-0.67800";"-23.66667"
"-0.67600";"-23.58333"
"-0.67400";"-23.45833"
"-0.67200";"-23.29167"
"-0.67000";"-23.12500"
"-0.66800";"-23.04167"
"-0.66600";"-23.00000"
"-0.66400";"-22.91667"
"-0.66200";"-22.79167"
"-0.66000";"-22.62500"
"-0.65800";"-22.54167"
"-0.65600";"-22.45833"
"-0.65400";"-22.37500"
"-0.65200";"-22.25000"
"-0.65000";"-22.12500"
"-0.64800";"-22.04167"
"-0.64600";"-21.95833"
"-0.64400";"-21.91667"
"-0.64200";"-21.83333"
"-0.64000";"-21.70833"
"-0.63800";"-21.54167"
"-0.63600";"-21.41667"
"-0.63400";"-21.33333"
"-0.63200";"-21.29167"
"-0.63000";"-21.20833"
"-0.62800";"-21.12500"
"-0.62600";"-21.00000"
"-0.62400";"-20.91667"
"-0.62200";"-20.79167"
"-0.62000";"-20.66667"
"-0.61800";"-20.58333"
"-0.61600";"-20.50000"
"-0.61400";"-20.45833"
"-0.61200";"-20.33333"
"-0.61000";"-20.25000"
"-0.60800";"-20.20833"
"-0.60600";"-20.12500"
"-0.60400";"-20.04167"
"-0.60200";"-19.87500"
"-0.60000";"-19.83333"
"-0.59800";"-19.83333"
"-0.59600";"-19.79167"
"-0.59400";"-19.70833"
"-0.59200";"-19.62500"
"-0.59000";"-19.58333"
"-0.58800";"-19.54167"
"-0.58600";"-19.54167"
"-0.58400";"-19.50000"
"-0.58200";"-19.45833"
"-0.58000";"-19.29167"
"-0.57800";"-19.20833"
"-0.57600";"-19.16667"
"-0.57400";"-19.12500"
"-0.57200";"-19.04167"
"-0.57000";"-18.95833"
"-0.56800";"-18.87500"
"-0.56600";"-18.83333"
"-0.56400";"-18.70833"
"-0.56200";"-18.62500"
"-0.56000";"-18.50000"
"-0.55800";"-18.41667"
"-0.55600";"-18.33333"
"-0.55400";"-18.33333"
"-0.55200";"-18.25000"
"-0.55000";"-18.20833"
"-0.54800";"-18.12500"
"-0.54600";"-18.08333"
"-0.54400";"-18.04167"
"-0.54200";"-17.95833"
"-0.54000";"-17.91667"
"-0.53800";"-17.87500"
"-0.53600";"-17.83333"
"-0.53400";"-17.75000"
"-0.53200";"-17.66667"
"-0.53000";"-17.62500"
"-0.52800";"-17.62500"
"-0.52600";"-17.58333"
"-0.52400";"-17.50000"
"-0.52200";"-17.41667"
"-0.52000";"-17.33333"
"-0.51800";"-17.29167"
"-0.51600";"-17.20833"
"-0.51400";"-17.16667"
"-0.51200";"-17.12500"
"-0.51000";"-17.08333"
"-0.50800";"-17.00000"
"-0.50600";"-16.87500"
"-0.50400";"-16.83333"
"-0.50200";"-16.83333"
"-0.50000";"-16.83333"
"-0.49800";"-16.75000"
"-0.49600";"-16.58333"
"-0.49400";"-16.58333"
"-0.49200";"-16.50000"
"-0.49000";"-16.50000"
"-0.48800";"-16.37500"
"-0.48600";"-16.37500"
"-0.48400";"-16.37500"
"-0.48200";"-16.29167"
"-0.48000";"-16.20833"
"-0.47800";"-16.08333"
"-0.47600";"-16.08333"
"-0.47400";"-16.04167"
"-0.47200";"-16.00000"
"-0.47000";"-15.87500"
"-0.46800";"-15.83333"
"-0.46600";"-15.79167"
"-0.46400";"-15.75000"
"-0.46200";"-15.66667"
"-0.46000";"-15.62500"
"-0.45800";"-15.62500"
"-0.45600";"-15.62500"
"-0.45400";"-15.58333"
"-0.45200";"-15.54167"
"-0.45000";"-15.45833"
"-0.44800";"-15.41667"
"-0.44600";"-15.33333"
"-0.44400";"-15.25000"
"-0.44200";"-15.16667"
"-0.44000";"-15.08333"
"-0.43800";"-15.08333"
"-0.43600";"-15.04167"
"-0.43400";"-14.95833"
"-0.43200";"-14.87500"
"-0.43000";"-14.83333"
"-0.42800";"-14.75000"
"-0.42600";"-14.70833"
"-0.42400";"-14.66667"
"-0.42200";"-14.66667"
"-0.42000";"-14.58333"
"-0.41800";"-14.50000"
"-0.41600";"-14.50000"
"-0.41400";"-14.45833"
"-0.41200";"-14.41667"
"-0.41000";"-14.33333"
"-0.40800";"-14.33333"
"-0.40600";"-14.25000"
"-0.40400";"-14.20833"
"-0.40200";"-14.08333"
"-0.40000";"-14.08333"
"-0.39800";"-14.00000"
"-0.39600";"-14.00000"
"-0.39400";"-13.95833"
"-0.39200";"-13.95833"
"-0.39000";"-13.87500"
"-0.38800";"-13.79167"
"-0.38600";"-13.75000"
"-0.38400";"-13.75000"
"-0.38200";"-13.70833"
"-0.38000";"-13.62500"
"-0.37800";"-13.58333"
"-0.37600";"-13.50000"
"-0.37400";"-13.45833"
"-0.37200";"-13.37500"
"-0.37000";"-13.37500"
"-0.36800";"-13.37500"
"-0.36600";"-13.33333"
"-0.36400";"-13.25000"
"-0.36200";"-13.12500"
"-0.36000";"-13.08333"
"-0.35800";"-13.04167"
"-0.35600";"-13.04167"
"-0.35400";"-13.00000"
"-0.35200";"-13.00000"
"-0.35000";"-12.91667"
"-0.34800";"-12.87500"
"-0.34600";"-12.83333"
"-0.34400";"-12.87500"
"-0.34200";"-12.83333"
"-0.34000";"-12.79167"
"-0.33800";"-12.70833"
"-0.33600";"-12.62500"
"-0.33400";"-12.58333"
"-0.33200";"-12.54167"
"-0.33000";"-12.58333"
"-0.32800";"-12.54167"
"-0.32600";"-12.54167"
"-0.32400";"-12.50000"
"-0.32200";"-12.50000"
"-0.32000";"-12.50000"
"-0.31800";"-12.45833"
"-0.31600";"-12.41667"
"-0.31400";"-12.33333"
"-0.31200";"-12.29167"
"-0.31000";"-12.20833"
"-0.30800";"-12.16667"
"-0.30600";"-12.12500"
"-0.30400";"-12.12500"
"-0.30200";"-12.08333"
"-0.30000";"-12.00000"
"-0.29800";"-11.95833"
"-0.29600";"-11.95833"
"-0.29400";"-12.00000"
"-0.29200";"-11.95833"
"-0.29000";"-11.87500"
"-0.28800";"-11.83333"
"-0.28600";"-11.83333"
"-0.28400";"-11.91667"
"-0.28200";"-11.87500"
"-0.28000";"-11.83333"
"-0.27800";"-11.75000"
"-0.27600";"-11.70833"
"-0.27400";"-11.70833"
"-0.27200";"-11.66667"
"-0.27000";"-11.62500"
"-0.26800";"-11.58333"
"-0.26600";"-11.50000"
"-0.26400";"-11.54167"
"-0.26200";"-11.50000"
"-0.26000";"-11.50000"
"-0.25800";"-11.45833"
"-0.25600";"-11.45833"
"-0.25400";"-11.50000"
"-0.25200";"-11.50000"
"-0.25000";"-11.41667"
"-0.24800";"-11.29167"
"-0.24600";"-11.25000"
"-0.24400";"-11.25000"
"-0.24200";"-11.25000"
"-0.24000";"-11.20833"
"-0.23800";"-11.16667"
"-0.23600";"-11.20833"
"-0.23400";"-11.12500"
"-0.23200";"-11.08333"
"-0.23000";"-11.04167"
"-0.22800";"-11.00000"
"-0.22600";"-11.00000"
"-0.22400";"-10.95833"
"-0.22200";"-11.04167"
"-0.22000";"-11.00000"
"-0.21800";"-11.00000"
"-0.21600";"-11.00000"
"-0.21400";"-11.04167"
"-0.21200";"-11.00000"
"-0.21000";"-10.87500"
"-0.20800";"-10.79167"
"-0.20600";"-10.75000"
"-0.20400";"-10.75000"
"-0.20200";"-10.75000"
"-0.20000";"-10.75000"
"-0.19800";"-10.75000"
"-0.19600";"-10.75000"
"-0.19400";"-10.75000"
"-0.19200";"-10.75000"
"-0.19000";"-10.70833"
"-0.18800";"-10.66667"
"-0.18600";"-10.62500"
"-0.18400";"-10.54167"
"-0.18200";"-10.50000"
"-0.18000";"-10.45833"
"-0.17800";"-10.54167"
"-0.17600";"-10.50000"
"-0.17400";"-10.50000"
"-0.17200";"-10.45833"
"-0.17000";"-10.45833"
"-0.16800";"-10.41667"
"-0.16600";"-10.29167"
"-0.16400";"-10.25000"
"-0.16200";"-10.25000"
"-0.16000";"-10.25000"
"-0.15800";"-10.20833"
"-0.15600";"-10.16667"
"-0.15400";"-10.12500"
"-0.15200";"-10.08333"
"-0.15000";"-10.00000"
"-0.14800";"-10.04167"
"-0.14600";"-10.04167"
"-0.14400";"-10.04167"
"-0.14200";"-10.00000"
"-0.14000";"-9.95833"
"-0.13800";"-9.95833"
"-0.13600";"-9.87500"
"-0.13400";"-9.91667"
"-0.13200";"-9.91667"
"-0.13000";"-9.91667"
"-0.12800";"-9.87500"
"-0.12600";"-9.83333"
"-0.12400";"-9.83333"
"-0.12200";"-9.75000"
"-0.12000";"-9.66667"
"-0.11800";"-9.62500"
"-0.11600";"-9.62500"
"-0.11400";"-9.62500"
"-0.11200";"-9.58333"
"-0.11000";"-9.58333"
"-0.10800";"-9.54167"
"-0.10600";"-9.54167"
"-0.10400";"-9.41667"
"-0.10200";"-9.37500"
"-0.10000";"-9.37500"
